id,url,final_url,label,label_name,brand,brand_normalized,page_type,screenshot_type,relative_path,title,timestamp,viewport_width,viewport_height,status_code,redirect_count,page_load_time_ms,file_size_bytes,image_width,image_height,image_hash,is_blank,is_captcha,is_error_page,source
f2ff74e6e9c3888c,https://www.ashland.edu/pay-my-tuition,https://www.ashland.edu/pay-my-tuition,0,legitimate,Ashland University Home,ashland_university_home,payment,fullpage,legitimate/ashland_university_home/payment/d1f424a2/fullpage.png,Pay My Tuition | Ashland,2026-06-27T11:33:06.359Z,1920,3085,200,11,9383,3234064,1920,3085,36e8f8f80323b2b2,false,false,false,csv
2da3c2dcd34d06f5,https://www.ashland.edu/pay-my-tuition,https://www.ashland.edu/pay-my-tuition,0,legitimate,Ashland University Home,ashland_university_home,payment,above_fold,legitimate/ashland_university_home/payment/d1f424a2/above_fold.png,Pay My Tuition | Ashland,2026-06-27T11:33:06.359Z,1920,1080,200,11,9383,1723642,1920,1080,232723338eb671b2,false,false,false,csv
feb635fa76148551,https://www.ashworthcollege.edu/career-diplomas/medical-billing-coding/,https://www.ashworthcollege.edu/career-diplomas/medical-billing-coding/,0,legitimate,ashworthcollege,ashworthcollege,payment,desktop,legitimate/ashworthcollege/payment/75d4bf0e/desktop.png,Online Medical Billing & Coding Course - Ashworth College,2026-06-27T11:33:08.205Z,1920,1080,200,2,6121,423299,1920,1080,0f0b0f07535b1b03,false,false,false,csv
3d32adcf02b3680c,https://www.ashworthcollege.edu/career-diplomas/medical-billing-coding/,https://www.ashworthcollege.edu/career-diplomas/medical-billing-coding/,0,legitimate,ashworthcollege,ashworthcollege,payment,fullpage,legitimate/ashworthcollege/payment/75d4bf0e/fullpage.png,Online Medical Billing & Coding Course - Ashworth College,2026-06-27T11:33:08.205Z,1920,4587,200,2,6121,704846,1920,4587,7424040c0c041f5b,false,false,false,csv
562c028abed209a0,https://www.ashworthcollege.edu/career-diplomas/medical-billing-coding/,https://www.ashworthcollege.edu/career-diplomas/medical-billing-coding/,0,legitimate,ashworthcollege,ashworthcollege,payment,above_fold,legitimate/ashworthcollege/payment/75d4bf0e/above_fold.png,Online Medical Billing & Coding Course - Ashworth College,2026-06-27T11:33:08.205Z,1920,1080,200,2,6121,423299,1920,1080,0f0b0f07535b1b03,false,false,false,csv
b29f6e53d69b9432,https://www.ashworthcollege.edu/find-your-program/,https://www.ashworthcollege.edu/find-your-program/,0,legitimate,ashworthcollege,ashworthcollege,checkout,desktop,legitimate/ashworthcollege/checkout/1f0fd318/desktop.png,What Program Is Right for You Quiz – Ashworth College - Ashworth College,2026-06-27T11:33:19.324Z,1920,1080,200,2,6954,85881,1920,1080,74060e960c4c1333,false,false,false,csv
f33392d3cd0c663c,https://www.ashworthcollege.edu/find-your-program/,https://www.ashworthcollege.edu/find-your-program/,0,legitimate,ashworthcollege,ashworthcollege,checkout,fullpage,legitimate/ashworthcollege/checkout/1f0fd318/fullpage.png,What Program Is Right for You Quiz – Ashworth College - Ashworth College,2026-06-27T11:33:19.324Z,1920,1368,200,2,6954,100698,1920,1368,7454440e860c0f33,false,false,false,csv
0f25f06394f4a73c,https://www.ashworthcollege.edu/find-your-program/,https://www.ashworthcollege.edu/find-your-program/,0,legitimate,ashworthcollege,ashworthcollege,checkout,above_fold,legitimate/ashworthcollege/checkout/1f0fd318/above_fold.png,What Program Is Right for You Quiz – Ashworth College - Ashworth College,2026-06-27T11:33:19.324Z,1920,1080,200,2,6954,85881,1920,1080,74060e960c4c1333,false,false,false,csv
b1fc920c32c20f8f,https://www.atu.edu/advising/firsttimestudent.php,https://www.atu.edu/advising/firsttimestudent.php,0,legitimate,Arkansas Tech University,arkansas_tech_university,signup,desktop,legitimate/arkansas_tech_university/signup/62b6188a/desktop.png,First-time Student Registration,2026-06-27T11:33:23.259Z,1920,1080,200,15,11391,1828793,1920,1080,50c8ccd6dcccf033,false,false,false,csv
5708dfbc8c7c4690,https://www.atu.edu/advising/firsttimestudent.php,https://www.atu.edu/advising/firsttimestudent.php,0,legitimate,Arkansas Tech University,arkansas_tech_university,signup,fullpage,legitimate/arkansas_tech_university/signup/62b6188a/fullpage.png,First-time Student Registration,2026-06-27T11:33:23.259Z,1920,3793,200,15,11391,2328110,1920,3793,74cc031b0747dcde,false,false,false,csv
22af9aac0f345fe9,https://www.atu.edu/advising/firsttimestudent.php,https://www.atu.edu/advising/firsttimestudent.php,0,legitimate,Arkansas Tech University,arkansas_tech_university,signup,above_fold,legitimate/arkansas_tech_university/signup/62b6188a/above_fold.png,First-time Student Registration,2026-06-27T11:33:23.259Z,1920,1080,200,15,11391,1828793,1920,1080,50c8ccd6dcccf033,false,false,false,csv
c916bdebad9500bf,http://www.aucconsortium.org,https://www.aucconsortium.org/,0,legitimate,aucconsortium,aucconsortium,homepage,desktop,legitimate/aucconsortium/homepage/dd38923e/desktop.png,AUC / Atlanta University Center Consortium,2026-06-27T11:33:40.358Z,1920,1080,200,7,5343,292738,1920,1080,0824641e96000616,false,false,false,csv
d33be29df7f9ec25,http://www.aucconsortium.org,https://www.aucconsortium.org/,0,legitimate,aucconsortium,aucconsortium,homepage,mobile,legitimate/aucconsortium/homepage/dd38923e/mobile.png,AUC / Atlanta University Center Consortium,2026-06-27T11:33:40.358Z,1170,2532,200,7,5343,378072,1170,2532,000000000400ed2d,false,false,false,csv
e6842e1d6ba355d3,http://www.aucconsortium.org,https://www.aucconsortium.org/,0,legitimate,aucconsortium,aucconsortium,homepage,fullpage,legitimate/aucconsortium/homepage/dd38923e/fullpage.png,AUC / Atlanta University Center Consortium,2026-06-27T11:33:40.358Z,1920,1081,200,7,5343,292750,1920,1081,0824641e96000616,false,false,false,csv
328df9f10aa2516b,http://www.aucconsortium.org,https://www.aucconsortium.org/,0,legitimate,aucconsortium,aucconsortium,homepage,above_fold,legitimate/aucconsortium/homepage/dd38923e/above_fold.png,AUC / Atlanta University Center Consortium,2026-06-27T11:33:40.358Z,1920,1080,200,7,5343,292738,1920,1080,0824641e96000616,false,false,false,csv
bafc2ee013c65eff,http://www.augie.edu,https://www.augie.edu/,0,legitimate,Augustana University,augustana_university,homepage,desktop,legitimate/augustana_university/homepage/891b646f/desktop.png,Homepage | Augustana University,2026-06-27T11:33:46.083Z,1920,1080,200,22,11293,84551,1920,1080,4b0b0b0b0b3b3b33,false,false,false,csv
55dc1531ab3aec81,http://www.augie.edu,https://www.augie.edu/,0,legitimate,Augustana University,augustana_university,homepage,mobile,legitimate/augustana_university/homepage/891b646f/mobile.png,Homepage | Augustana University,2026-06-27T11:33:46.084Z,1170,2532,200,22,11293,356678,1170,2532,710101193172f031,false,false,false,csv
19e2e5dfa1ff79b0,http://www.augie.edu,https://www.augie.edu/,0,legitimate,Augustana University,augustana_university,homepage,fullpage,legitimate/augustana_university/homepage/891b646f/fullpage.png,Homepage | Augustana University,2026-06-27T11:33:46.084Z,1920,1080,200,22,11293,184762,1920,1080,4b0b4bc3a3a3abb3,false,false,false,csv
a85ad815f6cec7f3,http://www.augie.edu,https://www.augie.edu/,0,legitimate,Augustana University,augustana_university,homepage,above_fold,legitimate/augustana_university/homepage/891b646f/above_fold.png,Homepage | Augustana University,2026-06-27T11:33:46.084Z,1920,1080,200,22,11293,211479,1920,1080,4b8bd3c36beb3b33,false,false,false,csv
fc996a14823fb0ea,http://www.aut.ac.nz,https://www.aut.ac.nz/,0,legitimate,AUT,aut,homepage,desktop,legitimate/aut/homepage/9e14bd0d/desktop.png,"AUT – Knowledge that works – Auckland, New Zealand",2026-06-27T11:33:54.339Z,1920,1080,200,1,14034,954307,1920,1080,60291130242444c6,false,false,false,csv
4a3071a8ff7dfc75,http://www.aut.ac.nz,https://www.aut.ac.nz/,0,legitimate,AUT,aut,homepage,mobile,legitimate/aut/homepage/9e14bd0d/mobile.png,"AUT – Knowledge that works – Auckland, New Zealand",2026-06-27T11:33:54.340Z,1170,2532,200,1,14034,944623,1170,2532,554501150b70648e,false,false,false,csv
daefad33ff5959f9,http://www.aut.ac.nz,https://www.aut.ac.nz/,0,legitimate,AUT,aut,homepage,fullpage,legitimate/aut/homepage/9e14bd0d/fullpage.png,"AUT – Knowledge that works – Auckland, New Zealand",2026-06-27T11:33:54.340Z,1920,5624,200,1,14034,3956639,1920,5624,362f0f07073b3124,false,false,false,csv
2aa9b0f2a6f830e6,http://www.aut.ac.nz,https://www.aut.ac.nz/,0,legitimate,AUT,aut,homepage,above_fold,legitimate/aut/homepage/9e14bd0d/above_fold.png,"AUT – Knowledge that works – Auckland, New Zealand",2026-06-27T11:33:54.340Z,1920,1080,200,1,14034,967356,1920,1080,6039c6f6f0ececc6,false,false,false,csv
fd1f587bacf9a2d4,http://www.avila.edu,https://www.avila.edu/,0,legitimate,Avila University,avila_university,homepage,desktop,legitimate/avila_university/homepage/2daefe09/desktop.png,Home - Avila University,2026-06-27T11:34:13.024Z,1920,1080,200,34,14011,864957,1920,1080,670d19d9d9d8d833,false,false,false,csv
521877fc9cbc2234,http://www.avila.edu,https://www.avila.edu/,0,legitimate,Avila University,avila_university,homepage,mobile,legitimate/avila_university/homepage/2daefe09/mobile.png,Home - Avila University,2026-06-27T11:34:13.024Z,1170,2532,200,34,14011,644819,1170,2532,982519e467560f30,false,false,false,csv
6bc1c9f3aca6f0a5,http://www.avila.edu,https://www.avila.edu/,0,legitimate,Avila University,avila_university,homepage,fullpage,legitimate/avila_university/homepage/2daefe09/fullpage.png,Home - Avila University,2026-06-27T11:34:13.024Z,1920,8179,200,34,14011,3184923,1920,8179,43c32c2fe03323b1,false,false,false,csv
fee1dd2a874afe37,http://www.avila.edu,https://www.avila.edu/,0,legitimate,Avila University,avila_university,homepage,above_fold,legitimate/avila_university/homepage/2daefe09/above_fold.png,Home - Avila University,2026-06-27T11:34:13.025Z,1920,1080,200,34,14011,1217353,1920,1080,67afffd3dff56333,false,false,false,csv
37f72988308d3824,https://www.aut.ac.nz/s/search.html?query=nursing&collection=aut%7Esp-aut-ac-nz-meta&profile=main-search&source=popular,https://www.aut.ac.nz/s/search.html?query=nursing&collection=aut%7Esp-aut-ac-nz-meta&profile=main-search&source=popular,0,legitimate,AUT,aut,account,desktop,legitimate/aut/account/0ee64860/desktop.png,Search - AUT,2026-06-27T11:34:17.074Z,1920,1080,200,1,17924,170852,1920,1080,820183039330c0c6,false,false,false,csv
991214878a79233b,https://www.aut.ac.nz/s/search.html?query=nursing&collection=aut%7Esp-aut-ac-nz-meta&profile=main-search&source=popular,https://www.aut.ac.nz/s/search.html?query=nursing&collection=aut%7Esp-aut-ac-nz-meta&profile=main-search&source=popular,0,legitimate,AUT,aut,account,fullpage,legitimate/aut/account/0ee64860/fullpage.png,Search - AUT,2026-06-27T11:34:17.074Z,1920,3391,200,1,17924,448094,1920,3391,54942c2f232313c6,false,false,false,csv
f203166429dac319,https://www.aut.ac.nz/s/search.html?query=nursing&collection=aut%7Esp-aut-ac-nz-meta&profile=main-search&source=popular,https://www.aut.ac.nz/s/search.html?query=nursing&collection=aut%7Esp-aut-ac-nz-meta&profile=main-search&source=popular,0,legitimate,AUT,aut,account,above_fold,legitimate/aut/account/0ee64860/above_fold.png,Search - AUT,2026-06-27T11:34:17.074Z,1920,1080,200,1,17924,170867,1920,1080,820183039330c0c6,false,false,false,csv
64bee17441eff1a1,https://www.bakeru.edu,https://www.bakeru.edu/,0,legitimate,Home,home,homepage,desktop,legitimate/home/homepage/c415e9c8/desktop.png,Home | Baker University,2026-06-27T11:34:19.841Z,1920,1080,200,11,14364,1645200,1920,1080,4570d0d8e0a0b0c8,false,false,false,csv
10f7a730fbac729a,https://www.bakeru.edu,https://www.bakeru.edu/,0,legitimate,Home,home,homepage,mobile,legitimate/home/homepage/c415e9c8/mobile.png,Home | Baker University,2026-06-27T11:34:19.841Z,1170,2532,200,11,14364,1310736,1170,2532,92b6a29626a8b09c,false,false,false,csv
fef2475fc88c0360,https://www.bakeru.edu,https://www.bakeru.edu/,0,legitimate,Home,home,homepage,fullpage,legitimate/home/homepage/c415e9c8/fullpage.png,Home | Baker University,2026-06-27T11:34:19.841Z,1920,10345,200,11,14364,1898157,1920,10345,44000000000045e0,false,false,false,csv
3d2084c36162ea63,https://www.bakeru.edu,https://www.bakeru.edu/,0,legitimate,Home,home,homepage,above_fold,legitimate/home/homepage/c415e9c8/above_fold.png,Home | Baker University,2026-06-27T11:34:19.841Z,1920,1080,200,11,14364,1645200,1920,1080,4570d0d8e0a0b0c8,false,false,false,csv
67fe10d3a929af22,https://www.avila.edu/login/,https://www.avila.edu/login/,0,legitimate,Avila University,avila_university,login,desktop,legitimate/avila_university/login/01d9efce/desktop.png,Login - Avila University,2026-06-27T11:34:30.360Z,1920,1080,200,34,11357,621989,1920,1080,1513c735219b5a33,false,false,false,csv
5bd098028abc19dc,https://www.avila.edu/login/,https://www.avila.edu/login/,0,legitimate,Avila University,avila_university,login,fullpage,legitimate/avila_university/login/01d9efce/fullpage.png,Login - Avila University,2026-06-27T11:34:30.360Z,1920,2525,200,34,11357,1101975,1920,2525,d3f61b193f07b33a,false,false,false,csv
11e92bd85169e55c,https://www.avila.edu/login/,https://www.avila.edu/login/,0,legitimate,Avila University,avila_university,login,above_fold,legitimate/avila_university/login/01d9efce/above_fold.png,Login - Avila University,2026-06-27T11:34:30.360Z,1920,1080,200,34,11357,621989,1920,1080,1513c735219b5a33,false,false,false,csv
7f61c7dc1cd51d31,http://www.bastyr.edu,https://bastyr.edu/,0,legitimate,Bastyr Home Page,bastyr_home_page,homepage,desktop,legitimate/bastyr_home_page/homepage/e9a86e56/desktop.png,Bastyr Home Page | Bastyr University,2026-06-27T11:34:40.449Z,1920,1080,200,9,12566,106626,1920,1080,b63f48a1a3036d69,true,false,false,csv
80972ab1455750ce,http://www.bastyr.edu,https://bastyr.edu/,0,legitimate,Bastyr Home Page,bastyr_home_page,homepage,mobile,legitimate/bastyr_home_page/homepage/e9a86e56/mobile.png,Bastyr Home Page | Bastyr University,2026-06-27T11:34:40.449Z,1170,2532,200,9,12566,177014,1170,2532,4d1386cbc90105f1,false,false,false,csv
b99b9b7d012600f4,http://www.bastyr.edu,https://bastyr.edu/,0,legitimate,Bastyr Home Page,bastyr_home_page,homepage,fullpage,legitimate/bastyr_home_page/homepage/e9a86e56/fullpage.png,Bastyr Home Page | Bastyr University,2026-06-27T11:34:40.449Z,1920,5461,200,9,12566,3290669,1920,5461,d2f903460d0f9ba3,false,false,false,csv
2d9cfe9453c7b24e,http://www.bastyr.edu,https://bastyr.edu/,0,legitimate,Bastyr Home Page,bastyr_home_page,homepage,above_fold,legitimate/bastyr_home_page/homepage/e9a86e56/above_fold.png,Bastyr Home Page | Bastyr University,2026-06-27T11:34:40.449Z,1920,1080,200,9,12566,106626,1920,1080,b63f48a1a3036d69,true,false,false,csv
756f7d4b302c06f3,https://www.bakeru.edu/tuition-aid/paying-college,https://www.bakeru.edu/tuition-aid/paying-college,0,legitimate,Home,home,payment,desktop,legitimate/home/payment/968e0456/desktop.png,Paying for College | Baker University,2026-06-27T11:34:41.529Z,1920,1080,200,10,11669,510913,1920,1080,2f2d453a3b3b38c0,false,false,false,csv
d23d40b10aa2d8d9,https://www.bakeru.edu/tuition-aid/paying-college,https://www.bakeru.edu/tuition-aid/paying-college,0,legitimate,Home,home,payment,fullpage,legitimate/home/payment/968e0456/fullpage.png,Paying for College | Baker University,2026-06-27T11:34:41.529Z,1920,9243,200,10,11669,669778,1920,9243,640000004000c43c,false,false,false,csv
849216eb8d6c1b6a,https://www.bakeru.edu/tuition-aid/paying-college,https://www.bakeru.edu/tuition-aid/paying-college,0,legitimate,Home,home,payment,above_fold,legitimate/home/payment/968e0456/above_fold.png,Paying for College | Baker University,2026-06-27T11:34:41.529Z,1920,1080,200,10,11669,510913,1920,1080,2f2d453a3b3b38c0,false,false,false,csv
d8f3d1402153813b,http://www.belmont.edu,https://www.belmont.edu/,0,legitimate,Belmont University,belmont_university,homepage,desktop,legitimate/belmont_university/homepage/64446232/desktop.png,Belmont University | A Private Christian University in Nashville,2026-06-27T11:35:03.059Z,1920,1080,200,12,11281,1128427,1920,1080,2123d0c16160a091,false,false,false,csv
2d54fdaa4ea2bb70,http://www.belmont.edu,https://www.belmont.edu/,0,legitimate,Belmont University,belmont_university,homepage,mobile,legitimate/belmont_university/homepage/64446232/mobile.png,Belmont University | A Private Christian University in Nashville,2026-06-27T11:35:03.060Z,1170,2532,200,12,11281,1231423,1170,2532,ac1cb89688829268,false,false,false,csv
33a3dfa558bc6802,http://www.belmont.edu,https://www.belmont.edu/,0,legitimate,Belmont University,belmont_university,homepage,fullpage,legitimate/belmont_university/homepage/64446232/fullpage.png,Belmont University | A Private Christian University in Nashville,2026-06-27T11:35:03.060Z,1920,10120,200,12,11281,1279273,1920,10120,3400160000238861,false,false,false,csv
a0b3108e41ec808d,http://www.belmont.edu,https://www.belmont.edu/,0,legitimate,Belmont University,belmont_university,homepage,above_fold,legitimate/belmont_university/homepage/64446232/above_fold.png,Belmont University | A Private Christian University in Nashville,2026-06-27T11:35:03.060Z,1920,1080,200,12,11281,1128427,1920,1080,2123d0c16160a091,false,false,false,csv
d201c9e88ce07d3b,http://www.ben.edu,https://ben.edu/,0,legitimate,Benedictine University,benedictine_university,homepage,desktop,legitimate/benedictine_university/homepage/b70d7584/desktop.png,Benedictine University,2026-06-27T11:35:09.383Z,1920,1080,200,12,3344,1159680,1920,1080,13136a80a886b686,false,false,false,csv
731e0355182ee50e,http://www.ben.edu,https://ben.edu/,0,legitimate,Benedictine University,benedictine_university,homepage,mobile,legitimate/benedictine_university/homepage/b70d7584/mobile.png,Benedictine University,2026-06-27T11:35:09.383Z,1170,2532,200,12,3344,1414141,1170,2532,177b65d4cc6464a6,false,false,false,csv
cf5f8b6699ed9ef4,http://www.ben.edu,https://ben.edu/,0,legitimate,Benedictine University,benedictine_university,homepage,fullpage,legitimate/benedictine_university/homepage/b70d7584/fullpage.png,Benedictine University,2026-06-27T11:35:09.383Z,1920,9067,200,12,3344,2390421,1920,9067,23a2aad454b47383,false,false,false,csv
8e3d167e725efe0e,http://www.ben.edu,https://ben.edu/,0,legitimate,Benedictine University,benedictine_university,homepage,above_fold,legitimate/benedictine_university/homepage/b70d7584/above_fold.png,Benedictine University,2026-06-27T11:35:09.383Z,1920,1080,200,12,3344,1160477,1920,1080,13136a80a886b686,false,false,false,csv
b74a7ca316f6e1bf,http://www.bemidjistate.edu,https://www.bemidjistate.edu/,0,legitimate,Bemidji State University,bemidji_state_university,homepage,desktop,legitimate/bemidji_state_university/homepage/b014cf18/desktop.png,Homepage,2026-06-27T11:35:14.026Z,1920,1080,200,2,11982,2254227,1920,1080,5756d4c0d2dcdcd4,false,false,false,csv
9814d9a7a5a2ea56,http://www.bemidjistate.edu,https://www.bemidjistate.edu/,0,legitimate,Bemidji State University,bemidji_state_university,homepage,mobile,legitimate/bemidji_state_university/homepage/b014cf18/mobile.png,Homepage,2026-06-27T11:35:14.026Z,1170,2532,200,2,11982,1075697,1170,2532,f8d6cace31c1dc3a,false,false,false,csv
6a7bd64b579bb38d,http://www.bemidjistate.edu,https://www.bemidjistate.edu/,0,legitimate,Bemidji State University,bemidji_state_university,homepage,fullpage,legitimate/bemidji_state_university/homepage/b014cf18/fullpage.png,Homepage,2026-06-27T11:35:14.026Z,1920,4121,200,2,11982,5185172,1920,4121,74c90974d405c2d4,false,false,false,csv
f9d7a7b265eb420d,http://www.bemidjistate.edu,https://www.bemidjistate.edu/,0,legitimate,Bemidji State University,bemidji_state_university,homepage,above_fold,legitimate/bemidji_state_university/homepage/b014cf18/above_fold.png,Homepage,2026-06-27T11:35:14.026Z,1920,1080,200,2,11982,2254227,1920,1080,5756d4c0d2dcdcd4,false,false,false,csv
4442d08dda7f6e8b,http://www.bentley.edu,https://www.bentley.edu/,0,legitimate,Bentley University,bentley_university,homepage,desktop,legitimate/bentley_university/homepage/f0c036c5/desktop.png,Bentley University - Business School,2026-06-27T11:35:25.331Z,1920,1080,200,11,15703,1841814,1920,1080,d4989d998b2b63d9,false,false,false,csv
296d811b726f9009,http://www.bentley.edu,https://www.bentley.edu/,0,legitimate,Bentley University,bentley_university,homepage,mobile,legitimate/bentley_university/homepage/f0c036c5/mobile.png,Bentley University - Business School,2026-06-27T11:35:25.331Z,1170,2532,200,11,15703,1509882,1170,2532,2f037e91996971a1,false,false,false,csv
b4554414abecf9c1,http://www.bentley.edu,https://www.bentley.edu/,0,legitimate,Bentley University,bentley_university,homepage,fullpage,legitimate/bentley_university/homepage/f0c036c5/fullpage.png,Bentley University - Business School,2026-06-27T11:35:25.331Z,1920,6419,200,11,15703,2920367,1920,6419,0000000001f49ca9,false,false,false,csv
732c1c4e64c57ae0,http://www.bentley.edu,https://www.bentley.edu/,0,legitimate,Bentley University,bentley_university,homepage,above_fold,legitimate/bentley_university/homepage/f0c036c5/above_fold.png,Bentley University - Business School,2026-06-27T11:35:25.331Z,1920,1080,200,11,15703,1841814,1920,1080,d4989d998b2b63d9,false,false,false,csv
9d2680ffbf6ff0a3,https://www.belmont.edu/new-bruins/pay-deposit.html,https://www.belmont.edu/new-bruins/pay-deposit.html,0,legitimate,Belmont University,belmont_university,payment,desktop,legitimate/belmont_university/payment/06611d24/desktop.png,Pay Your Enrollment Deposit | Belmont University,2026-06-27T11:35:28.111Z,1920,1080,200,6,10439,980802,1920,1080,0b0f23f3c6dcd491,false,false,false,csv
ccb60af0483ea523,https://www.belmont.edu/new-bruins/pay-deposit.html,https://www.belmont.edu/new-bruins/pay-deposit.html,0,legitimate,Belmont University,belmont_university,payment,fullpage,legitimate/belmont_university/payment/06611d24/fullpage.png,Pay Your Enrollment Deposit | Belmont University,2026-06-27T11:35:28.112Z,1920,3350,200,6,10439,1226807,1920,3350,9c4300946909f3d4,false,false,false,csv
309f0f5ac4f85f72,https://www.belmont.edu/new-bruins/pay-deposit.html,https://www.belmont.edu/new-bruins/pay-deposit.html,0,legitimate,Belmont University,belmont_university,payment,above_fold,legitimate/belmont_university/payment/06611d24/above_fold.png,Pay Your Enrollment Deposit | Belmont University,2026-06-27T11:35:28.112Z,1920,1080,200,6,10439,981559,1920,1080,0b0f23f3c6dcd491,false,false,false,csv
b2c68ceae77af124,http://www.cookman.edu,https://www.cookman.edu/,0,legitimate,Homepage,homepage,homepage,desktop,legitimate/homepage/homepage/72d52f21/desktop.png,Homepage,2026-06-27T11:35:38.456Z,1920,1080,200,3,16866,700968,1920,1080,abd0cc36268c9563,false,false,false,csv
136e933ab4b1aff7,http://www.cookman.edu,https://www.cookman.edu/,0,legitimate,Homepage,homepage,homepage,mobile,legitimate/homepage/homepage/72d52f21/mobile.png,Homepage,2026-06-27T11:35:38.456Z,1170,2532,200,3,16866,607563,1170,2532,6c748acc8ecc841f,false,false,false,csv
9002d70aae7a92eb,http://www.cookman.edu,https://www.cookman.edu/,0,legitimate,Homepage,homepage,homepage,fullpage,legitimate/homepage/homepage/72d52f21/fullpage.png,Homepage,2026-06-27T11:35:38.456Z,1920,4078,200,3,16866,2649286,1920,4078,741613b2b4758b84,false,false,false,csv
e3d12153b711606c,http://www.cookman.edu,https://www.cookman.edu/,0,legitimate,Homepage,homepage,homepage,above_fold,legitimate/homepage/homepage/72d52f21/above_fold.png,Homepage,2026-06-27T11:35:38.456Z,1920,1080,200,3,16866,682954,1920,1080,abd0dcc2858c8400,false,false,false,csv
d972cdf87f4509c0,https://www.bentley.edu/magazine/magazine-summer-2026/profile,https://www.bentley.edu/magazine/magazine-summer-2026/profile,0,legitimate,Bentley University,bentley_university,account,desktop,legitimate/bentley_university/account/f10ca932/desktop.png,Trading the C-Suite for a Substack,2026-06-27T11:35:39.922Z,1920,1080,200,3,9147,983321,1920,1080,070f0b2b2b230f4d,false,false,false,csv
ded2fbd1b0a12783,https://www.bentley.edu/magazine/magazine-summer-2026/profile,https://www.bentley.edu/magazine/magazine-summer-2026/profile,0,legitimate,Bentley University,bentley_university,account,fullpage,legitimate/bentley_university/account/f10ca932/fullpage.png,Trading the C-Suite for a Substack,2026-06-27T11:35:39.923Z,1920,3633,200,3,9147,1843544,1920,3633,469e860606070b0b,false,false,false,csv
98891ac0a4b3fffb,https://www.bentley.edu/magazine/magazine-summer-2026/profile,https://www.bentley.edu/magazine/magazine-summer-2026/profile,0,legitimate,Bentley University,bentley_university,account,above_fold,legitimate/bentley_university/account/f10ca932/above_fold.png,Trading the C-Suite for a Substack,2026-06-27T11:35:39.923Z,1920,1080,200,3,9147,983321,1920,1080,070f0b2b2b230f4d,false,false,false,csv
9a81ad5758462f4d,https://www.cookman.edu/payment-center/index.html,https://www.cookman.edu/payment-center/index.html,0,legitimate,Homepage,homepage,payment,desktop,legitimate/homepage/payment/c7905ec7/desktop.png,Payment Center,2026-06-27T11:35:54.944Z,1920,1080,200,2,8956,1122450,1920,1080,db231f17334303b0,false,false,false,csv
6b3380d31bd32867,https://www.cookman.edu/payment-center/index.html,https://www.cookman.edu/payment-center/index.html,0,legitimate,Homepage,homepage,payment,fullpage,legitimate/homepage/payment/c7905ec7/fullpage.png,Payment Center,2026-06-27T11:35:54.944Z,1920,1859,200,2,8956,1429833,1920,1859,6c7474db3f171330,false,false,false,csv
6cf228ff51c1e032,https://www.cookman.edu/payment-center/index.html,https://www.cookman.edu/payment-center/index.html,0,legitimate,Homepage,homepage,payment,above_fold,legitimate/homepage/payment/c7905ec7/above_fold.png,Payment Center,2026-06-27T11:35:54.944Z,1920,1080,200,2,8956,1122450,1920,1080,db231f17334303b0,false,false,false,csv
084275bc18026e2f,http://www.bhsu.edu,https://www.bhsu.edu/,0,legitimate,"Black Hills State University | Spearfish, SD",black_hills_state_university_spearfish_sd,homepage,desktop,legitimate/black_hills_state_university_spearfish_sd/homepage/74be8d88/desktop.png,"Black Hills State University | Spearfish, SD",2026-06-27T11:35:56.096Z,1920,1080,200,4,9359,2759541,1920,1080,e3e3f985e8c9868b,false,false,false,csv
7ddc48a91a2a3972,http://www.bhsu.edu,https://www.bhsu.edu/,0,legitimate,"Black Hills State University | Spearfish, SD",black_hills_state_university_spearfish_sd,homepage,mobile,legitimate/black_hills_state_university_spearfish_sd/homepage/74be8d88/mobile.png,"Black Hills State University | Spearfish, SD",2026-06-27T11:35:56.096Z,1170,2532,200,4,9359,3754729,1170,2532,8ed38e7c46ce18f3,false,false,false,csv
8b9cba9212366f3d,http://www.bhsu.edu,https://www.bhsu.edu/,0,legitimate,"Black Hills State University | Spearfish, SD",black_hills_state_university_spearfish_sd,homepage,fullpage,legitimate/black_hills_state_university_spearfish_sd/homepage/74be8d88/fullpage.png,"Black Hills State University | Spearfish, SD",2026-06-27T11:35:56.096Z,1920,3554,200,4,9359,4051295,1920,3554,3c8d6b6727e3e988,false,false,false,csv
3ec48dfd0300a251,http://www.bhsu.edu,https://www.bhsu.edu/,0,legitimate,"Black Hills State University | Spearfish, SD",black_hills_state_university_spearfish_sd,homepage,above_fold,legitimate/black_hills_state_university_spearfish_sd/homepage/74be8d88/above_fold.png,"Black Hills State University | Spearfish, SD",2026-06-27T11:35:56.096Z,1920,1080,200,4,9359,2759541,1920,1080,e3e3f985e8c9868b,false,false,false,csv
55b70a5edbf07001,https://www.bhsu.edu/admissions/financial-aid/index.html,https://www.bhsu.edu/admissions/financial-aid/index.html,0,legitimate,"Black Hills State University | Spearfish, SD",black_hills_state_university_spearfish_sd,payment,desktop,legitimate/black_hills_state_university_spearfish_sd/payment/5bd7b13e/desktop.png,Financial Aid | Black Hills State University,2026-06-27T11:36:36.528Z,1920,1080,200,3,11955,1121781,1920,1080,393b3b3b2b9d9d83,false,false,false,csv
